time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9800000000000013,-0.35481559051,-0.0501655972995,14.6353553617,0.0293935945395,0.0759925577937,0.0,-0.66206516362,0.00670176028013,4.36741918645,0.0255286392437,0.0943828846236,0.0,464.31807900057885,463.09028272330465,464.99085148993754,462.4846375169943
2.0400000000000014,-0.396217349278,-0.049120365672,14.901410907,0.0313167945689,0.0816318222438,0.0,-0.718558376381,0.0283094057854,4.50050459691,0.0426560749291,0.0931861097034,0.0,465.00089333165573,464.91418061656515,465.97451219033655,467.3119326451609
2.1000000000000014,-0.441030072826,-0.0467722906849,15.1742191484,0.0340199669446,0.0872962149778,0.0,-0.775737215771,0.0502115452636,4.59265188894,0.0494593764681,0.0967403753781,0.0,454.39663038055585,454.68883531965224,454.2638930608298,454.8102851065916
2.1600000000000015,-0.489666670551,-0.0429461347642,15.4556580239,0.0368779217103,0.0928601393854,0.0,-0.846073912731,0.0776344380554,4.78773746535,0.0437042122481,0.0831924408839,0.0,486.5631398378274,485.5540992441344,486.59798099261405,486.16807158288844
2.2200000000000015,-0.542281421171,-0.0375562170187,15.7448509353,0.0395936492362,0.0979291044923,0.0,-0.908213786842,0.102274670962,4.85166343354,0.0482079918733,0.0869444153831,0.0,448.32742165840233,448.6379754899603,448.5001406055959,448.86699322792106
2.2800000000000016,-0.599155804083,-0.0304597595376,16.0421999689,0.0428221588048,0.103042168691,0.0,-0.988119871624,0.134596348365,5.05894971549,0.0631461955447,0.0815217113283,0.0,492.50985603681085,492.11376272135925,491.6094036231085,492.7167250929372
2.3400000000000016,-0.660079493508,-0.0217053519383,16.3436650677,0.0467386656171,0.107591202377,0.0,-1.04307125366,0.157524316277,4.99010012529,0.0692232046377,0.0608579465471,0.0,408.5613626012979,406.7194661890252,407.9368196097265,408.48274673961913
2.4000000000000017,-0.724821332032,-0.01131587125,16.6451421305,0.0511654864541,0.111429923605,0.0,-1.11532648481,0.189191943215,5.0587228943,0.0816111691737,0.0695830233467,0.0,452.21577178235935,452.92103377042486,451.9830705803417,452.9845806406383
2.4600000000000017,-0.793846742521,0.00100228365945,16.9495594418,0.0559119849572,0.115744705873,0.0,-1.1858990865,0.221843286226,5.08826768164,0.0735665636128,0.0762052096815,0.0,441.6825310145008,442.23242898884826,440.51210474560804,439.8513318343984
2.520000000000002,-0.867261585231,0.0154012058423,17.2563450051,0.0611591966468,0.120416637322,0.0,-1.2616774465,0.258566602148,5.13755545371,0.106289709547,0.0809932005224,0.0,448.53181288738716,448.9253023232109,445.72421850450934,448.3968129962175
2.580000000000002,-0.945284820438,0.0320935269647,17.5658158875,0.0677880689823,0.125288228417,0.0,-1.33953236969,0.298431521995,5.17779447263,0.11776084993,0.0815899357765,0.0,445.0317306261965,445.08589489386037,446.11367084930833,447.0601453109936
2.640000000000002,-1.02874654975,0.0516698551088,17.8829666282,0.0745612880514,0.130443677614,0.0,-1.44300012546,0.354857404224,5.39267187569,0.10073329419,0.0934209405766,0.0,498.9285893425055,499.79687534102936,499.0309017467655,497.79595399856055
2.700000000000002,-1.11768042189,0.0742941257674,18.2064475033,0.0806341871096,0.136413084252,0.0,-1.52197155755,0.399800024982,5.38984154469,0.102160616856,0.109472826473,0.0,435.19834723467415,436.54869342855994,434.7006912922537,434.8294107419619
2.760000000000002,-1.21175775362,0.0998948737048,18.531851437,0.0873447117165,0.143324441286,0.0,-1.61455171514,0.4541431074,5.4563841452,0.126324806011,0.124684516871,0.0,457.43915045256426,458.6603679020282,456.58760214979833,458.52208210769436
2.820000000000002,-1.31140019238,0.128810521457,18.860312807,0.0947148614949,0.151150680359,0.0,-1.70754586633,0.510368040782,5.49186631708,0.114748892819,0.139981978724,0.0,449.1737802680014,450.4280813050609,449.27276788354857,448.34648573565755
2.880000000000002,-1.41709852805,0.161434337093,19.1929578453,0.101342781624,0.159038140456,0.0,-1.81649511614,0.577710298161,5.59544364278,0.100124556343,0.103097299993,0.0,472.7240395500745,469.8867440222991,472.01569598258357,470.89548358203194
2.940000000000002,-1.5289116916,0.197862599952,19.5281984259,0.107505806423,0.165383284558,0.0,-1.91115670515,0.637066005105,5.57904257323,0.107450828123,0.11059046844,0.0,434.96362164557513,435.60083083026774,435.11069389715846,435.7330979144929
3.000000000000002,-1.64612940705,0.237706613373,19.8601172402,0.115055329402,0.171710841795,0.0,-1.9966592642,0.69161709105,5.48510089454,0.148503206323,0.092471211996,0.0,410.578503523977,408.97802329039126,407.52845596187456,411.1970735079192
3.0600000000000023,-1.76981943702,0.281769507052,20.1934528105,0.123542899545,0.178143100117,0.0,-2.12687449968,0.77797195935,5.62496799296,0.121164593114,0.126819721759,0.0,482.8216326306896,485.415084283336,485.36364981657556,483.3235511015647
3.1200000000000023,-1.89998995561,0.330168819611,20.527003935,0.130641721628,0.185954670751,0.0,-2.21278603018,0.835873455761,5.49372752117,0.11190308199,0.13619925779,0.0,398.39024941012286,399.2647304062683,398.4261404800929,397.5926046698993
3.1800000000000024,-2.03616718607,0.382646151623,20.8565008689,0.137210826965,0.193814629135,0.0,-2.3271499728,0.913900140575,5.48909924685,0.104153142778,0.117787574946,0.0,441.5754613028985,440.069408213244,441.8363574085282,441.20747007888247
3.2400000000000024,-2.17904182352,0.43970083618,21.1841433277,0.143097662513,0.200612638991,0.0,-2.43594118072,0.988394242974,5.43220290118,0.0819321444199,0.102348322532,0.0,424.82833686255333,423.5141189626439,426.03028028030974,424.13417607615116
3.3000000000000025,-2.32873450602,0.501434875989,21.5091859899,0.148618332779,0.207204341764,0.0,-2.55437518959,1.06980936775,5.40229028092,0.106944046306,0.121742645386,0.0,433.9911591340329,435.6270353123308,432.07175808807204,434.1828476938019
3.3600000000000025,-2.48579884639,0.568246152114,21.8330588013,0.155410146885,0.214463356729,0.0,-2.68173256724,1.15774198545,5.39302678985,0.123428221249,0.119422108022,0.0,440.7534534545295,440.57493791254706,441.5800875631072,442.94938525805566
3.4200000000000026,-2.65066634813,0.640466429545,22.156442025,0.16247948807,0.221200682719,0.0,-2.81445718427,1.25015801092,5.38592369236,0.103220408325,0.0915775972626,0.0,444.71049574615523,442.43420614890266,443.6209670405564,441.97050501581856
3.4800000000000026,-2.82400153428,0.718619410727,22.481011374,0.169092856617,0.226759518141,0.0,-2.96384541286,1.35542578777,5.43228474988,0.121448177209,0.0947036226948,0.0,460.3128981118233,460.56716420363347,461.71612333648727,463.1622712400387
3.5400000000000027,-3.00584056869,0.802786944845,22.805848083,0.176277553107,0.232532401221,0.0,-3.09796663595,1.45069704989,5.39525814231,0.116103933749,0.0990754087653,0.0,435.52921287915893,435.90287338307087,436.48564591211436,436.0525158679133
3.6000000000000028,-3.19608976908,0.892968654864,23.1294587618,0.183084496087,0.238239851017,0.0,-3.24417943197,1.555860801,5.39119891684,0.107532229185,0.0857482101429,0.0,448.8705909632706,447.79506401451266,447.4665416197269,446.77939059512164
3.660000000000003,-3.39655503345,0.990568934644,23.45813676,0.189553242964,0.243276190505,0.0,-3.43833351634,1.69791839613,5.56313130583,0.108366607096,0.0800526775202,0.0,503.052086379567,502.6442751292846,503.7215359365558,503.7905976347592
3.720000000000003,-3.60732835781,1.09570962211,23.7912634585,0.196022284398,0.248166766279,0.0,-3.58787784748,1.80722099084,5.5406015182,0.106696581394,0.0842732149465,0.0,446.4047402867035,446.7544157306139,446.0282064555927,445.9019384824291
3.780000000000003,-3.82743064804,1.20770318189,24.1239623769,0.201886356569,0.254118358152,0.0,-3.74933772527,1.92630476229,5.54863330558,0.0660885754801,0.118978478671,0.0,455.711915000363,458.48589225905175,459.2769390129438,456.0512849429082
3.840000000000003,-4.05787368237,1.32732731917,24.4590430947,0.205667908362,0.261374786314,0.0,-3.93266842232,2.06129133363,5.61956295177,0.0560664972419,0.124597659226,0.0,479.4211953866572,479.8600493401196,478.5008813620468,477.73970907993186
3.900000000000003,-4.29827047244,1.45418536648,24.7939093277,0.209864284476,0.2691704111,0.0,-4.08123061388,2.16752019888,5.54235763993,0.0887649211482,0.138876721004,0.0,432.5646509840287,433.7815463829315,431.7166138207994,434.4711175065369
3.960000000000003,-4.54797478953,1.58765955277,25.1249725844,0.214800188851,0.277688802123,0.0,-4.24295877183,2.28189530222,5.49252968366,0.0642794051958,0.147534683671,0.0,443.5560445671656,444.2854156710053,443.51136480571984,441.50052865310823
4.020000000000002,-4.80717176009,1.72777525835,25.4517133727,0.218299925738,0.287015100422,0.0,-4.39771862896,2.38880144642,5.39852856636,0.0424705264669,0.167804355806,0.0,428.3329186609268,430.07712952115685,430.4074790046241,428.5596378799312
